Source,Type,Target,Weight
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Sredi_Yorkshirskih_holmov,24
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,22
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,20
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,16
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,15
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,29
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,SetonTompson_Moya_Zhizn,33
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,41
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,SetonTompson_Rolf_v_lesah,36
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,SetonTompson_Zver_sbornik,49
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,53
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Spangenberg_Zapiski_naturalista,46
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Spangenberg_Zapovednymi_tropami,57
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Novyy_Noy,47
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Oslokrady,14
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Piknik_i_prochie_bezobraziya,36
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Po-vsemu-svetu,58
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Pod-pologom_pyanogo_lesa,49
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Pomeste_zverinec,39
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Poymayte_mne_kolobusa,49
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Put_kengurenka,62
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Rozi_moya_rodnya,32
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Tri_bileta_do_Edvencher,49
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,65
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Yubiley_kovchega,44
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Zemlya_shorohov,47
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Zoopark_v_moem_bagazhe,44
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Zooparki,39
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Darrell_Zveri_v_moey_zhizni,41
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Koshachi_istorii,10
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Sobachi_istorii,25
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Sredi_Yorkshirskih_holmov,28
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,23
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,25
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,20
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,19
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,32
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,SetonTompson_Moya_Zhizn,45
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,49
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,SetonTompson_Rolf_v_lesah,47
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,SetonTompson_Zver_sbornik,65
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,69
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Spangenberg_Zapiski_naturalista,68
Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,Undirected,Spangenberg_Zapovednymi_tropami,75
Darrell_Novyy_Noy,Undirected,Darrell_Oslokrady,12
Darrell_Novyy_Noy,Undirected,Darrell_Piknik_i_prochie_bezobraziya,22
Darrell_Novyy_Noy,Undirected,Darrell_Po-vsemu-svetu,52
Darrell_Novyy_Noy,Undirected,Darrell_Pod-pologom_pyanogo_lesa,37
Darrell_Novyy_Noy,Undirected,Darrell_Pomeste_zverinec,31
Darrell_Novyy_Noy,Undirected,Darrell_Poymayte_mne_kolobusa,35
Darrell_Novyy_Noy,Undirected,Darrell_Put_kengurenka,43
Darrell_Novyy_Noy,Undirected,Darrell_Rozi_moya_rodnya,21
Darrell_Novyy_Noy,Undirected,Darrell_Tri_bileta_do_Edvencher,45
Darrell_Novyy_Noy,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,40
Darrell_Novyy_Noy,Undirected,Darrell_Yubiley_kovchega,28
Darrell_Novyy_Noy,Undirected,Darrell_Zemlya_shorohov,38
Darrell_Novyy_Noy,Undirected,Darrell_Zoopark_v_moem_bagazhe,41
Darrell_Novyy_Noy,Undirected,Darrell_Zooparki,34
Darrell_Novyy_Noy,Undirected,Darrell_Zveri_v_moey_zhizni,23
Darrell_Novyy_Noy,Undirected,Herriot_Koshachi_istorii,6
Darrell_Novyy_Noy,Undirected,Herriot_Sobachi_istorii,14
Darrell_Novyy_Noy,Undirected,Herriot_Sredi_Yorkshirskih_holmov,15
Darrell_Novyy_Noy,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,16
Darrell_Novyy_Noy,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,12
Darrell_Novyy_Noy,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,12
Darrell_Novyy_Noy,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,11
Darrell_Novyy_Noy,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,18
Darrell_Novyy_Noy,Undirected,SetonTompson_Moya_Zhizn,22
Darrell_Novyy_Noy,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,28
Darrell_Novyy_Noy,Undirected,SetonTompson_Rolf_v_lesah,24
Darrell_Novyy_Noy,Undirected,SetonTompson_Zver_sbornik,37
Darrell_Novyy_Noy,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,34
Darrell_Novyy_Noy,Undirected,Spangenberg_Zapiski_naturalista,31
Darrell_Novyy_Noy,Undirected,Spangenberg_Zapovednymi_tropami,37
Darrell_Oslokrady,Undirected,Darrell_Piknik_i_prochie_bezobraziya,9
Darrell_Oslokrady,Undirected,Darrell_Po-vsemu-svetu,13
Darrell_Oslokrady,Undirected,Darrell_Pod-pologom_pyanogo_lesa,13
Darrell_Oslokrady,Undirected,Darrell_Pomeste_zverinec,11
Darrell_Oslokrady,Undirected,Darrell_Poymayte_mne_kolobusa,13
Darrell_Oslokrady,Undirected,Darrell_Put_kengurenka,13
Darrell_Oslokrady,Undirected,Darrell_Rozi_moya_rodnya,9
Darrell_Oslokrady,Undirected,Darrell_Tri_bileta_do_Edvencher,10
Darrell_Oslokrady,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,15
Darrell_Oslokrady,Undirected,Darrell_Yubiley_kovchega,10
Darrell_Oslokrady,Undirected,Darrell_Zemlya_shorohov,10
Darrell_Oslokrady,Undirected,Darrell_Zoopark_v_moem_bagazhe,10
Darrell_Oslokrady,Undirected,Darrell_Zooparki,12
Darrell_Oslokrady,Undirected,Darrell_Zveri_v_moey_zhizni,9
Darrell_Oslokrady,Undirected,Herriot_Koshachi_istorii,5
Darrell_Oslokrady,Undirected,Herriot_Sobachi_istorii,7
Darrell_Oslokrady,Undirected,Herriot_Sredi_Yorkshirskih_holmov,8
Darrell_Oslokrady,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,6
Darrell_Oslokrady,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,9
Darrell_Oslokrady,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,5
Darrell_Oslokrady,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,5
Darrell_Oslokrady,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,7
Darrell_Oslokrady,Undirected,SetonTompson_Moya_Zhizn,6
Darrell_Oslokrady,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,9
Darrell_Oslokrady,Undirected,SetonTompson_Rolf_v_lesah,8
Darrell_Oslokrady,Undirected,SetonTompson_Zver_sbornik,11
Darrell_Oslokrady,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,11
Darrell_Oslokrady,Undirected,Spangenberg_Zapiski_naturalista,14
Darrell_Oslokrady,Undirected,Spangenberg_Zapovednymi_tropami,14
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Po-vsemu-svetu,28
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Pod-pologom_pyanogo_lesa,22
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Pomeste_zverinec,21
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Poymayte_mne_kolobusa,29
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Put_kengurenka,34
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Rozi_moya_rodnya,24
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Tri_bileta_do_Edvencher,26
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,35
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Yubiley_kovchega,26
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Zemlya_shorohov,25
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Zoopark_v_moem_bagazhe,23
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Zooparki,20
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Darrell_Zveri_v_moey_zhizni,23
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Koshachi_istorii,6
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Sobachi_istorii,16
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Sredi_Yorkshirskih_holmov,14
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,18
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,18
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,16
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,15
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,22
Darrell_Piknik_i_prochie_bezobraziya,Undirected,SetonTompson_Moya_Zhizn,17
Darrell_Piknik_i_prochie_bezobraziya,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,30
Darrell_Piknik_i_prochie_bezobraziya,Undirected,SetonTompson_Rolf_v_lesah,23
Darrell_Piknik_i_prochie_bezobraziya,Undirected,SetonTompson_Zver_sbornik,30
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,28
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Spangenberg_Zapiski_naturalista,27
Darrell_Piknik_i_prochie_bezobraziya,Undirected,Spangenberg_Zapovednymi_tropami,29
Darrell_Po-vsemu-svetu,Undirected,Darrell_Pod-pologom_pyanogo_lesa,44
Darrell_Po-vsemu-svetu,Undirected,Darrell_Pomeste_zverinec,44
Darrell_Po-vsemu-svetu,Undirected,Darrell_Poymayte_mne_kolobusa,38
Darrell_Po-vsemu-svetu,Undirected,Darrell_Put_kengurenka,53
Darrell_Po-vsemu-svetu,Undirected,Darrell_Rozi_moya_rodnya,29
Darrell_Po-vsemu-svetu,Undirected,Darrell_Tri_bileta_do_Edvencher,43
Darrell_Po-vsemu-svetu,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,48
Darrell_Po-vsemu-svetu,Undirected,Darrell_Yubiley_kovchega,35
Darrell_Po-vsemu-svetu,Undirected,Darrell_Zemlya_shorohov,38
Darrell_Po-vsemu-svetu,Undirected,Darrell_Zoopark_v_moem_bagazhe,46
Darrell_Po-vsemu-svetu,Undirected,Darrell_Zooparki,44
Darrell_Po-vsemu-svetu,Undirected,Darrell_Zveri_v_moey_zhizni,36
Darrell_Po-vsemu-svetu,Undirected,Herriot_Koshachi_istorii,7
Darrell_Po-vsemu-svetu,Undirected,Herriot_Sobachi_istorii,20
Darrell_Po-vsemu-svetu,Undirected,Herriot_Sredi_Yorkshirskih_holmov,22
Darrell_Po-vsemu-svetu,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,20
Darrell_Po-vsemu-svetu,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,19
Darrell_Po-vsemu-svetu,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,16
Darrell_Po-vsemu-svetu,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,15
Darrell_Po-vsemu-svetu,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,27
Darrell_Po-vsemu-svetu,Undirected,SetonTompson_Moya_Zhizn,27
Darrell_Po-vsemu-svetu,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,39
Darrell_Po-vsemu-svetu,Undirected,SetonTompson_Rolf_v_lesah,35
Darrell_Po-vsemu-svetu,Undirected,SetonTompson_Zver_sbornik,44
Darrell_Po-vsemu-svetu,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,49
Darrell_Po-vsemu-svetu,Undirected,Spangenberg_Zapiski_naturalista,44
Darrell_Po-vsemu-svetu,Undirected,Spangenberg_Zapovednymi_tropami,53
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Pomeste_zverinec,31
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Poymayte_mne_kolobusa,32
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Put_kengurenka,43
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Rozi_moya_rodnya,24
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Tri_bileta_do_Edvencher,44
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,49
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Yubiley_kovchega,32
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Zemlya_shorohov,35
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Zoopark_v_moem_bagazhe,36
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Zooparki,35
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Darrell_Zveri_v_moey_zhizni,27
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Koshachi_istorii,8
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Sobachi_istorii,17
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Sredi_Yorkshirskih_holmov,17
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,15
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,20
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,15
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,15
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,22
Darrell_Pod-pologom_pyanogo_lesa,Undirected,SetonTompson_Moya_Zhizn,28
Darrell_Pod-pologom_pyanogo_lesa,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,28
Darrell_Pod-pologom_pyanogo_lesa,Undirected,SetonTompson_Rolf_v_lesah,28
Darrell_Pod-pologom_pyanogo_lesa,Undirected,SetonTompson_Zver_sbornik,40
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,47
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Spangenberg_Zapiski_naturalista,38
Darrell_Pod-pologom_pyanogo_lesa,Undirected,Spangenberg_Zapovednymi_tropami,47
Darrell_Pomeste_zverinec,Undirected,Darrell_Poymayte_mne_kolobusa,32
Darrell_Pomeste_zverinec,Undirected,Darrell_Put_kengurenka,46
Darrell_Pomeste_zverinec,Undirected,Darrell_Rozi_moya_rodnya,20
Darrell_Pomeste_zverinec,Undirected,Darrell_Tri_bileta_do_Edvencher,33
Darrell_Pomeste_zverinec,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,41
Darrell_Pomeste_zverinec,Undirected,Darrell_Yubiley_kovchega,40
Darrell_Pomeste_zverinec,Undirected,Darrell_Zemlya_shorohov,26
Darrell_Pomeste_zverinec,Undirected,Darrell_Zoopark_v_moem_bagazhe,37
Darrell_Pomeste_zverinec,Undirected,Darrell_Zooparki,33
Darrell_Pomeste_zverinec,Undirected,Darrell_Zveri_v_moey_zhizni,27
Darrell_Pomeste_zverinec,Undirected,Herriot_Koshachi_istorii,7
Darrell_Pomeste_zverinec,Undirected,Herriot_Sobachi_istorii,16
Darrell_Pomeste_zverinec,Undirected,Herriot_Sredi_Yorkshirskih_holmov,18
Darrell_Pomeste_zverinec,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,18
Darrell_Pomeste_zverinec,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,21
Darrell_Pomeste_zverinec,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,14
Darrell_Pomeste_zverinec,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,13
Darrell_Pomeste_zverinec,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,23
Darrell_Pomeste_zverinec,Undirected,SetonTompson_Moya_Zhizn,23
Darrell_Pomeste_zverinec,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,25
Darrell_Pomeste_zverinec,Undirected,SetonTompson_Rolf_v_lesah,22
Darrell_Pomeste_zverinec,Undirected,SetonTompson_Zver_sbornik,30
Darrell_Pomeste_zverinec,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,32
Darrell_Pomeste_zverinec,Undirected,Spangenberg_Zapiski_naturalista,32
Darrell_Pomeste_zverinec,Undirected,Spangenberg_Zapovednymi_tropami,37
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Put_kengurenka,42
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Rozi_moya_rodnya,22
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Tri_bileta_do_Edvencher,30
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,44
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Yubiley_kovchega,31
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Zemlya_shorohov,30
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Zoopark_v_moem_bagazhe,34
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Zooparki,32
Darrell_Poymayte_mne_kolobusa,Undirected,Darrell_Zveri_v_moey_zhizni,37
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Koshachi_istorii,8
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Sobachi_istorii,19
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Sredi_Yorkshirskih_holmov,15
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,20
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,21
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,15
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,14
Darrell_Poymayte_mne_kolobusa,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,25
Darrell_Poymayte_mne_kolobusa,Undirected,SetonTompson_Moya_Zhizn,25
Darrell_Poymayte_mne_kolobusa,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,27
Darrell_Poymayte_mne_kolobusa,Undirected,SetonTompson_Rolf_v_lesah,26
Darrell_Poymayte_mne_kolobusa,Undirected,SetonTompson_Zver_sbornik,41
Darrell_Poymayte_mne_kolobusa,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,41
Darrell_Poymayte_mne_kolobusa,Undirected,Spangenberg_Zapiski_naturalista,43
Darrell_Poymayte_mne_kolobusa,Undirected,Spangenberg_Zapovednymi_tropami,42
Darrell_Put_kengurenka,Undirected,Darrell_Rozi_moya_rodnya,29
Darrell_Put_kengurenka,Undirected,Darrell_Tri_bileta_do_Edvencher,42
Darrell_Put_kengurenka,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,61
Darrell_Put_kengurenka,Undirected,Darrell_Yubiley_kovchega,42
Darrell_Put_kengurenka,Undirected,Darrell_Zemlya_shorohov,38
Darrell_Put_kengurenka,Undirected,Darrell_Zoopark_v_moem_bagazhe,42
Darrell_Put_kengurenka,Undirected,Darrell_Zooparki,36
Darrell_Put_kengurenka,Undirected,Darrell_Zveri_v_moey_zhizni,43
Darrell_Put_kengurenka,Undirected,Herriot_Koshachi_istorii,9
Darrell_Put_kengurenka,Undirected,Herriot_Sobachi_istorii,23
Darrell_Put_kengurenka,Undirected,Herriot_Sredi_Yorkshirskih_holmov,24
Darrell_Put_kengurenka,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,25
Darrell_Put_kengurenka,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,28
Darrell_Put_kengurenka,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,20
Darrell_Put_kengurenka,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,19
Darrell_Put_kengurenka,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,30
Darrell_Put_kengurenka,Undirected,SetonTompson_Moya_Zhizn,34
Darrell_Put_kengurenka,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,45
Darrell_Put_kengurenka,Undirected,SetonTompson_Rolf_v_lesah,41
Darrell_Put_kengurenka,Undirected,SetonTompson_Zver_sbornik,54
Darrell_Put_kengurenka,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,60
Darrell_Put_kengurenka,Undirected,Spangenberg_Zapiski_naturalista,56
Darrell_Put_kengurenka,Undirected,Spangenberg_Zapovednymi_tropami,62
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Tri_bileta_do_Edvencher,20
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,31
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Yubiley_kovchega,21
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Zemlya_shorohov,23
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Zoopark_v_moem_bagazhe,30
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Zooparki,20
Darrell_Rozi_moya_rodnya,Undirected,Darrell_Zveri_v_moey_zhizni,20
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Koshachi_istorii,7
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Sobachi_istorii,18
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Sredi_Yorkshirskih_holmov,17
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,16
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,14
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,16
Darrell_Rozi_moya_rodnya,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,16
Darrell_Rozi_moya_rodnya,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,21
Darrell_Rozi_moya_rodnya,Undirected,SetonTompson_Moya_Zhizn,19
Darrell_Rozi_moya_rodnya,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,26
Darrell_Rozi_moya_rodnya,Undirected,SetonTompson_Rolf_v_lesah,23
Darrell_Rozi_moya_rodnya,Undirected,SetonTompson_Zver_sbornik,26
Darrell_Rozi_moya_rodnya,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,34
